Price,Year,Kms,Potencia,renta_encoded,familia_encoded,frecuencia_uso_encoded,experiencia_conduccion_encoded,vacaciones_freq,sector_freq,comunidad_autonoma_freq,condiciones_conduccion_freq,tipo_combustible.1_freq,Marca_freq,probability,prediction_class
19590,2023,29.276,130,2,0,1,1,0.5065757428153921,0.09005114466634194,0.16762055528494885,0.20920603994154896,0.282513395031661,0.03038236726741354,0.09679603576071046,0
19590,2018,58.646,122,4,2,2,2,0.5065757428153921,0.10326351680467609,0.16762055528494885,0.698307355090112,0.282513395031661,0.03044325377496347,0.10464289980352906,0
14590,2020,105.54,130,1,1,1,2,0.29627374573794446,0.15112031173891866,0.029347296639064782,0.698307355090112,0.39704091573307354,0.1620798830979055,0.10279812026609372,0
22490,2023,35.549,116,4,1,2,2,0.19715051144666343,0.10326351680467609,0.17748416950803703,0.698307355090112,0.282513395031661,0.03044325377496347,0.07798089632095664,0
14090,2022,77.783,106,1,1,1,1,0.5065757428153921,0.04688261081344374,0.17748416950803703,0.698307355090112,0.39704091573307354,0.009193862640038967,0.08535647238045295,0
13590,2024,12.277,100,2,1,2,0,0.29627374573794446,0.052788602045786656,0.13200194836824158,0.698307355090112,0.39704091573307354,0.06715781782756941,0.11036367617033556,0
25490,2018,135.49,190,3,0,1,1,0.5065757428153921,0.09005114466634194,0.05010959571358987,0.698307355090112,0.30144909887968824,0.01309059912323429,0.08873744812730631,0
22590,2021,43.165,150,4,1,2,0,0.19715051144666343,0.10326351680467609,0.16762055528494885,0.698307355090112,0.39704091573307354,0.03044325377496347,0.08164792267059787,0
12290,2023,22.74,100,5,2,1,2,0.29627374573794446,0.04688261081344374,0.05010959571358987,0.20920603994154896,0.39704091573307354,0.1620798830979055,0.10153798125775808,0
16590,2021,75.521,130,2,2,2,1,0.5065757428153921,0.10326351680467609,0.17748416950803703,0.698307355090112,0.39704091573307354,0.1620798830979055,0.09001373914948593,0
22190,2023,18.155,140,0,0,2,0,0.5065757428153921,0.050414028251339504,0.16762055528494885,0.698307355090112,0.282513395031661,0.0495007306380906,0.0868970003551817,0
27290,2020,46.869,218,3,1,2,1,0.19715051144666343,0.18813930832927422,0.16762055528494885,0.698307355090112,0.282513395031661,0.029103750608865074,0.09460634826749341,0
18590,2024,17.835,130,4,1,2,1,0.5065757428153921,0.11002191914271797,0.13200194836824158,0.698307355090112,0.39704091573307354,0.1620798830979055,0.10147274526033587,0
32790,2023,48.657,150,2,1,0,1,0.19715051144666343,0.09005114466634194,0.011264003896736484,0.698307355090112,0.30144909887968824,0.05029225523623965,0.09228124786946165,0
16990,2021,116.569,141,3,2,0,1,0.5065757428153921,0.10326351680467609,0.17748416950803703,0.698307355090112,0.282513395031661,0.032696054554310766,0.08356927857402248,0
11990,2019,15.878,90,1,1,1,1,0.5065757428153921,0.052788602045786656,0.17748416950803703,0.698307355090112,0.018996590355577204,0.05674622503653191,0.09763717527093577,0
10390,2020,122.941,100,3,1,2,1,0.29627374573794446,0.050414028251339504,0.16762055528494885,0.698307355090112,0.30144909887968824,0.1620798830979055,0.09095589317539157,0
11890,2018,119.396,100,4,2,1,2,0.5065757428153921,0.10326351680467609,0.17748416950803703,0.09248660496833902,0.282513395031661,0.03044325377496347,0.0896312313662862,0
13590,2023,10.487,110,4,1,2,1,0.5065757428153921,0.11002191914271797,0.03452264978080857,0.698307355090112,0.39704091573307354,0.06715781782756941,0.11029024439772453,0
9490,2019,119.401,80,2,1,1,1,0.5065757428153921,0.050535801266439355,0.04736970287384316,0.698307355090112,0.39704091573307354,0.053153921091086215,0.09635350790320892,0
21390,2022,79.94,261,2,1,1,2,0.5065757428153921,0.09005114466634194,0.17748416950803703,0.698307355090112,0.282513395031661,0.008280565026790063,0.08405473191614918,0
16690,2018,76.977,125,3,1,2,1,0.29627374573794446,0.15112031173891866,0.16762055528494885,0.698307355090112,0.39704091573307354,0.06039941548952752,0.08354459190839374,0
12990,2023,69.289,84,2,0,2,2,0.29627374573794446,0.18813930832927422,0.17748416950803703,0.698307355090112,0.39704091573307354,0.02959084266926449,0.08612089120356307,0
14290,2018,110.61,109,4,0,1,1,0.19715051144666343,0.09005114466634194,0.12871407696054554,0.698307355090112,0.30144909887968824,0.0017048222113979542,0.08189522108994399,0
9990,2018,101.961,75,2,0,2,2,0.19715051144666343,0.05211885046273746,0.13200194836824158,0.20920603994154896,0.30144909887968824,0.04298587433024842,0.08652210529459059,0
7590,2018,118.538,75,1,1,1,1,0.19715051144666343,0.11002191914271797,0.17748416950803703,0.698307355090112,0.30144909887968824,0.06715781782756941,0.0818206544349392,0
34590,2020,49.69,190,3,1,2,2,0.5065757428153921,0.11002191914271797,0.04736970287384316,0.698307355090112,0.30144909887968824,0.05029225523623965,0.09221917028809083,0
15190,2023,17.808,110,5,0,0,1,0.29627374573794446,0.11002191914271797,0.03001704822211398,0.698307355090112,0.39704091573307354,0.053153921091086215,0.10844378015192888,0
28990,2019,64.544,190,3,2,1,1,0.5065757428153921,0.15112031173891866,0.16762055528494885,0.20920603994154896,0.30144909887968824,0.01309059912323429,0.08049958204862082,0
20590,2021,75.484,150,2,1,0,1,0.29627374573794446,0.052788602045786656,0.049074525085241114,0.698307355090112,0.39704091573307354,0.06039941548952752,0.09727516157949681,0
14090,2022,111.045,110,3,1,2,2,0.5065757428153921,0.04688261081344374,0.17748416950803703,0.698307355090112,0.30144909887968824,0.1620798830979055,0.09012098821601487,0
13190,2024,15.262,100,2,1,2,1,0.29627374573794446,0.18813930832927422,0.17748416950803703,0.698307355090112,0.39704091573307354,0.06715781782756941,0.09577707532916654,0
29990,2019,84.909,163,4,1,1,1,0.5065757428153921,0.09005114466634194,0.12871407696054554,0.698307355090112,0.30144909887968824,0.03044325377496347,0.07844521731118262,0
9490,2022,51.999,71,3,2,2,0,0.29627374573794446,0.10326351680467609,0.13200194836824158,0.698307355090112,0.39704091573307354,0.0014612761811982464,0.08222018221888121,0
8790,2017,94.834,90,0,0,2,0,0.19715051144666343,0.18813930832927422,0.049074525085241114,0.09248660496833902,0.39704091573307354,0.06715781782756941,0.10781746881897318,0
15490,2023,18.611,100,4,0,1,0,0.5065757428153921,0.18813930832927422,0.03001704822211398,0.698307355090112,0.39704091573307354,0.1620798830979055,0.10539647456798822,0
15690,2021,47.492,140,3,1,1,2,0.19715051144666343,0.10466390647832441,0.16762055528494885,0.698307355090112,0.282513395031661,0.05674622503653191,0.07710044094113314,0
32390,2020,125.905,163,4,0,2,0,0.5065757428153921,0.09005114466634194,0.12871407696054554,0.698307355090112,0.30144909887968824,0.029103750608865074,0.08146739146396988,0
14990,2024,14.425,100,2,2,2,2,0.5065757428153921,0.15112031173891866,0.05010959571358987,0.698307355090112,0.39704091573307354,0.08865075499269362,0.09059337618554743,0
12390,2024,19.778,100,2,2,2,1,0.19715051144666343,0.05211885046273746,0.12871407696054554,0.698307355090112,0.39704091573307354,0.06715781782756941,0.10246240844093682,0
8190,2021,77.352,70,3,0,2,1,0.5065757428153921,0.15112031173891866,0.05528494885533366,0.20920603994154896,0.282513395031661,0.04596931320019484,0.0765820827594335,0
15490,2024,33.275,100,3,2,1,0,0.5065757428153921,0.18813930832927422,0.17748416950803703,0.20920603994154896,0.39704091573307354,0.1620798830979055,0.09646864996370878,0
22690,2023,19.851,140,5,2,2,0,0.5065757428153921,0.09005114466634194,0.023380418899171942,0.698307355090112,0.282513395031661,0.0495007306380906,0.09411353188977514,0
17790,2020,71.492,130,3,2,2,2,0.19715051144666343,0.10326351680467609,0.049074525085241114,0.698307355090112,0.39704091573307354,0.06039941548952752,0.09388336750991175,0
14790,2024,3.573,100,1,1,0,2,0.5065757428153921,0.05211885046273746,0.029347296639064782,0.698307355090112,0.39704091573307354,0.1620798830979055,0.127270404666466,0
13490,2024,14.051,100,3,2,2,0,0.5065757428153921,0.10466390647832441,0.17748416950803703,0.698307355090112,0.39704091573307354,0.06715781782756941,0.10403028848597325,0
65690,2018,113.906,440,1,2,2,2,0.5065757428153921,0.10326351680467609,0.05528494885533366,0.698307355090112,0.39704091573307354,0.00377496346809547,0.14715670376666012,0
21790,2021,44.611,116,1,1,1,2,0.5065757428153921,0.050535801266439355,0.12871407696054554,0.20920603994154896,0.30144909887968824,0.03044325377496347,0.08328075783713529,0
31890,2021,48.978,220,3,2,2,2,0.29627374573794446,0.18813930832927422,0.12871407696054554,0.20920603994154896,0.282513395031661,0.05029225523623965,0.10771282877643393,0
10490,2020,93.819,90,4,2,2,2,0.5065757428153921,0.11002191914271797,0.13200194836824158,0.20920603994154896,0.39704091573307354,0.05674622503653191,0.08997888043228676,0
17690,2021,55.488,141,2,1,1,1,0.5065757428153921,0.11002191914271797,0.17748416950803703,0.698307355090112,0.282513395031661,0.032696054554310766,0.08465822631508772,0
16090,2022,48.815,130,3,1,2,0,0.29627374573794446,0.10466390647832441,0.17748416950803703,0.698307355090112,0.39704091573307354,0.06715781782756941,0.09074731340148447,0
23190,2024,22.548,136,3,2,2,1,0.29627374573794446,0.18813930832927422,0.12871407696054554,0.698307355090112,0.282513395031661,0.08865075499269362,0.09531148673017889,0
22690,2022,39.043,225,0,1,2,1,0.5065757428153921,0.050535801266439355,0.12871407696054554,0.09248660496833902,0.282513395031661,0.04298587433024842,0.09241408155629112,0
14090,2024,27.738,100,1,2,0,1,0.5065757428153921,0.050414028251339504,0.011264003896736484,0.698307355090112,0.39704091573307354,0.1620798830979055,0.08744430104881132,0
52890,2020,104.428,265,2,2,0,0,0.29627374573794446,0.052788602045786656,0.029347296639064782,0.698307355090112,0.30144909887968824,0.05029225523623965,0.10296839136415206,0
34590,2020,49.69,190,2,0,1,2,0.29627374573794446,0.10466390647832441,0.17748416950803703,0.698307355090112,0.30144909887968824,0.05029225523623965,0.08981316029546514,0
11790,2020,83.231,95,2,0,2,1,0.19715051144666343,0.10326351680467609,0.04736970287384316,0.20920603994154896,0.39704091573307354,0.053153921091086215,0.08545379993419165,0
17290,2022,61.584,258,0,1,0,0,0.5065757428153921,0.04688261081344374,0.017169995129079397,0.698307355090112,0.282513395031661,0.009193862640038967,0.11907024675181503,0
8890,2018,141.564,100,2,2,2,2,0.29627374573794446,0.18813930832927422,0.17748416950803703,0.09248660496833902,0.39704091573307354,0.0495007306380906,0.09310022460942936,0
16690,2022,72.703,130,0,1,0,1,0.19715051144666343,0.09005114466634194,0.17748416950803703,0.698307355090112,0.282513395031661,0.03038236726741354,0.08892600179021595,0
34290,2020,52.909,224,1,0,2,1,0.5065757428153921,0.15112031173891866,0.05010959571358987,0.20920603994154896,0.39704091573307354,0.029103750608865074,0.09313399827941385,0
12490,2024,25.194,100,2,0,1,0,0.5065757428153921,0.15112031173891866,0.03001704822211398,0.698307355090112,0.39704091573307354,0.06715781782756941,0.07928389796909896,0
25490,2022,110.71,150,4,1,2,1,0.19715051144666343,0.15112031173891866,0.17748416950803703,0.698307355090112,0.30144909887968824,0.03044325377496347,0.07275515524793377,0
21790,2022,28.137,158,3,0,1,1,0.5065757428153921,0.18813930832927422,0.17748416950803703,0.20920603994154896,0.282513395031661,0.0495007306380906,0.09207562611530004,0
16790,2020,49.505,115,3,2,0,1,0.5065757428153921,0.11002191914271797,0.05528494885533366,0.698307355090112,0.30144909887968824,0.0495007306380906,0.0838777272393407,0
10790,2023,29.184,70,0,1,1,1,0.5065757428153921,0.18813930832927422,0.023380418899171942,0.698307355090112,0.282513395031661,0.04596931320019484,0.09471006290571934,0
20890,2024,14.53,130,1,1,2,1,0.29627374573794446,0.18813930832927422,0.13200194836824158,0.698307355090112,0.30144909887968824,0.03044325377496347,0.09046716430302243,0
22290,2023,12.419,150,4,0,0,2,0.19715051144666343,0.18813930832927422,0.03452264978080857,0.698307355090112,0.39704091573307354,0.01053336580613736,0.12457644698511142,0
7590,2018,118.538,75,1,2,2,1,0.5065757428153921,0.05211885046273746,0.011264003896736484,0.698307355090112,0.30144909887968824,0.06715781782756941,0.08513180058580151,0
23790,2017,168.68,190,2,2,2,1,0.5065757428153921,0.15112031173891866,0.023380418899171942,0.09248660496833902,0.30144909887968824,0.01309059912323429,0.09931160606732464,0
13590,2024,30.425,100,3,0,2,2,0.5065757428153921,0.10326351680467609,0.16762055528494885,0.698307355090112,0.39704091573307354,0.1620798830979055,0.09596234856323824,0
19090,2022,95.113,240,1,1,2,2,0.5065757428153921,0.15112031173891866,0.16762055528494885,0.20920603994154896,0.282513395031661,0.03038236726741354,0.08318090187592694,0
11390,2020,80.886,100,2,1,2,0,0.5065757428153921,0.10466390647832441,0.04736970287384316,0.20920603994154896,0.39704091573307354,0.01747442766682903,0.08411824258800579,0
14990,2021,54.827,100,2,2,1,1,0.5065757428153921,0.11002191914271797,0.16762055528494885,0.698307355090112,0.39704091573307354,0.05674622503653191,0.08634123807526042,0
23290,2023,23.961,150,2,0,2,2,0.5065757428153921,0.18813930832927422,0.12871407696054554,0.698307355090112,0.282513395031661,0.01053336580613736,0.0910967373559702,0
17290,2024,30.025,100,1,2,2,1,0.5065757428153921,0.05211885046273746,0.011264003896736484,0.698307355090112,0.30144909887968824,0.1620798830979055,0.10318305811905253,0
15890,2020,69.411,115,2,1,2,1,0.19715051144666343,0.10326351680467609,0.16762055528494885,0.698307355090112,0.30144909887968824,0.06039941548952752,0.0873283351276838,0
15490,2023,23.723,130,2,1,2,0,0.5065757428153921,0.09005114466634194,0.13200194836824158,0.20920603994154896,0.39704091573307354,0.06715781782756941,0.1060725727376339,0
8590,2019,145.8,100,3,2,2,1,0.29627374573794446,0.052788602045786656,0.13200194836824158,0.698307355090112,0.39704091573307354,0.01747442766682903,0.07810011552165788,0
10190,2020,114.243,95,3,0,0,1,0.5065757428153921,0.09005114466634194,0.12871407696054554,0.20920603994154896,0.30144909887968824,0.053153921091086215,0.08988008618153406,0
26790,2020,57.781,150,2,1,2,1,0.5065757428153921,0.15112031173891866,0.13200194836824158,0.20920603994154896,0.282513395031661,0.010776911836337067,0.08850690115019004,0
23290,2022,58.267,225,4,1,2,0,0.29627374573794446,0.050535801266439355,0.010594252313687286,0.09248660496833902,0.282513395031661,0.04298587433024842,0.10547036249121074,0
11490,2024,19.769,70,4,1,1,1,0.19715051144666343,0.09005114466634194,0.12871407696054554,0.698307355090112,0.282513395031661,0.04596931320019484,0.10049853918654077,0
22690,2022,53.467,225,4,1,2,0,0.19715051144666343,0.10326351680467609,0.16762055528494885,0.698307355090112,0.282513395031661,0.04298587433024842,0.0930873331346704,0
14290,2017,125.853,179,2,1,2,0,0.19715051144666343,0.15112031173891866,0.049074525085241114,0.698307355090112,0.30144909887968824,0.1620798830979055,0.09721649984848327,0
6890,2015,55.744,69,3,0,2,0,0.5065757428153921,0.18813930832927422,0.03001704822211398,0.698307355090112,0.39704091573307354,0.04298587433024842,0.08437230284945164,0
14990,2019,105.22,116,4,1,1,1,0.5065757428153921,0.18813930832927422,0.029347296639064782,0.698307355090112,0.30144909887968824,0.032696054554310766,0.08752837732678158,0
17990,2022,61.078,140,1,0,2,2,0.29627374573794446,0.10326351680467609,0.026668290306867997,0.09248660496833902,0.282513395031661,0.0495007306380906,0.09108921172147981,0
20490,2021,45.982,130,3,2,1,0,0.19715051144666343,0.10466390647832441,0.029347296639064782,0.09248660496833902,0.30144909887968824,0.03038236726741354,0.09087962822423015,0
16790,2022,72.949,116,2,2,1,0,0.29627374573794446,0.15112031173891866,0.17748416950803703,0.698307355090112,0.30144909887968824,0.053153921091086215,0.08423222279976647,0
10290,2020,136.791,100,2,0,2,1,0.19715051144666343,0.10326351680467609,0.17748416950803703,0.698307355090112,0.30144909887968824,0.1620798830979055,0.09283353741417319,0
10390,2019,47.076,75,5,2,1,2,0.5065757428153921,0.11002191914271797,0.12871407696054554,0.698307355090112,0.39704091573307354,0.01747442766682903,0.08457276418168162,0
8290,2016,73.206,82,1,1,2,0,0.19715051144666343,0.18813930832927422,0.13200194836824158,0.20920603994154896,0.39704091573307354,0.08865075499269362,0.09958152232559599,0
15490,2024,10.522,130,4,2,1,0,0.19715051144666343,0.04688261081344374,0.12871407696054554,0.698307355090112,0.39704091573307354,0.08865075499269362,0.13478150640203654,0
16590,2020,63.708,120,2,2,0,0,0.5065757428153921,0.10466390647832441,0.029347296639064782,0.698307355090112,0.30144909887968824,0.1620798830979055,0.08726651453910349,0
14590,2023,28.379,110,4,2,2,1,0.29627374573794446,0.18813930832927422,0.026668290306867997,0.698307355090112,0.30144909887968824,0.06715781782756941,0.09270885106255726,0
15890,2024,9.742,130,1,1,2,1,0.29627374573794446,0.09005114466634194,0.05528494885533366,0.20920603994154896,0.39704091573307354,0.08865075499269362,0.10111893617014342,0
13490,2024,13.362,100,3,1,2,0,0.5065757428153921,0.15112031173891866,0.12871407696054554,0.698307355090112,0.39704091573307354,0.06715781782756941,0.10116297595766885,0
18590,2022,49.054,158,3,2,2,1,0.5065757428153921,0.18813930832927422,0.17748416950803703,0.698307355090112,0.282513395031661,0.0495007306380906,0.08348988319838029,0
16690,2022,72.703,130,3,0,1,2,0.29627374573794446,0.10466390647832441,0.17748416950803703,0.20920603994154896,0.282513395031661,0.03038236726741354,0.08356221809803058,0
17890,2020,64.629,141,2,1,2,0,0.5065757428153921,0.18813930832927422,0.026668290306867997,0.20920603994154896,0.282513395031661,0.02959084266926449,0.09143264068294511,0
