Maker,Version,Price,URL Producto,URL Imagen,Year,Kms,Potencia,Caja_velocidades,presupuesto,tipo_combustible.1,Puertas,Plazas,Marca
Renault Clio,Blue dCi Business,12690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-blue-dci-business-74kw-100-compacto-manual-2022-102846,https://storage.googleapis.com/clicars-storage-prod-public/photos/52/60/14/55a3eea64f76a93abf77851a4b2cfef1-23131492-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,71.815km,100CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Clio,Blue dCi Business,13990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-blue-dci-business-63kw-85-compacto-manual-2020-102264,https://storage.googleapis.com/clicars-storage-prod-public/photos/81/60/14/43392cf372931240693ef02c7cc61d64-23144574-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,75.942km,85CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Clio,Blue dCi Business,9990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-blue-dci-business-63kw-85-compacto-manual-2021-103015,https://storage.googleapis.com/clicars-storage-prod-public/photos/62/61/14/1fec4241acf5b9b1c96f3acb7ce4c1ac-23172245-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,117.094km,85CV,Manual,"5,000-10,000",Diesel,4,5,Renault
Renault Clio,Blue dCi Intens,12290,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-blue-dci-intens-74kw-100-compacto-manual-2021-103064,https://storage.googleapis.com/clicars-storage-prod-public/photos/39/64/14/59564068578d43460931d8461870a485-23275906-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,100.868km,100CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Clio,E-TECH Híbrido Intens,14590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-e-tech-hibrido-intens-103kw-140-compacto-automatico-2020-102433,https://storage.googleapis.com/clicars-storage-prod-public/photos/39/59/14/b550c48408c493627ec97d37ac47509f-23083353-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,54.405km,140CV,Automatico,"10,000-15,000",Hibrido,4,5,Renault
Renault Clio,E-TECH Híbrido Intens,14990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-e-tech-hibrido-intens-103kw-140-compacto-automatico-2020-102432,https://storage.googleapis.com/clicars-storage-prod-public/photos/96/59/14/79e11da8ebb4cf305f27c57daf16310c-23108070-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,34.966km,140CV,Automatico,"10,000-15,000",Hibrido,4,5,Renault
Renault Clio,TCe Energy GLP Business,10490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-tce-energy-glp-business-66kw-90-compacto-manual-2019-102634,https://storage.googleapis.com/clicars-storage-prod-public/photos/54/63/14/64ac7e0565f8159823ac5b00e2045dee-23251378-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,68.191km,90CV,Manual,"10,000-15,000",Gasolina,4,5,Renault
Renault Clio,TCe Energy GLP Business,8990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-tce-energy-glp-business-66kw-90-compacto-manual-2019-102540,https://storage.googleapis.com/clicars-storage-prod-public/photos/50/60/14/770795b965ab5713d46bc07f0f3d2a21-23129806-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,109.082km,90CV,Manual,"5,000-10,000",Gasolina,4,5,Renault
Renault Clio,TCe GLP Business,10490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-tce-glp-business-74kw-100-compacto-manual-2020-102202,https://storage.googleapis.com/clicars-storage-prod-public/photos/10/57/14/d597c0620417168f23f86c4db156f6ce-22981845-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,87.112km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Renault
Renault Clio,TCe GLP Business,10890,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-tce-glp-business-74kw-100-compacto-manual-2020-102398,https://storage.googleapis.com/clicars-storage-prod-public/photos/20/58/14/4b9ab7571d8fa28757fb6538f21ad19e-23030101-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,63.880km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Renault
Renault Clio,TCe GLP Business,11490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-tce-glp-business-74kw-100-compacto-manual-2020-92978,https://storage.googleapis.com/clicars-storage-prod-public/photos/54/79/13/8a8817b0c5c065d94670c3cc62e84cc5-20351734-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,63.620km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Renault
Renault Clio,TCe GPF Energy Limited,10490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-tce-gpf-energy-limited-66kw-90-compacto-manual-2019-96532,https://storage.googleapis.com/clicars-storage-prod-public/photos/33/21/14/5947d3007b0442e6682ec9bbb8ba3b7c-23335389-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,74.944km,90CV,Manual,"10,000-15,000",Gasolina,4,5,Renault
Renault Clio,TCe GPF Energy Zen,9490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-tce-gpf-energy-zen-66kw-90-compacto-manual-2019-103339,https://storage.googleapis.com/clicars-storage-prod-public/photos/50/63/14/4808e5bfb813735242d4093d0e9a0e1e-23249732-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,115.687km,90CV,Manual,"5,000-10,000",Gasolina,4,5,Renault
Renault Clio,TCe Techno,16390,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-tce-techno-67kw-90-compacto-manual-2024-99432,https://storage.googleapis.com/clicars-storage-prod-public/photos/78/44/14/1e4f6c2a4bfb784f680b2bc0978af0ec-22541607-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,12.065km,90CV,Manual,"15,000-20,000",Gasolina,4,5,Renault
Renault Clio,TCe Techno,16390,https://www.clicars.com/coches-nuevos-km0/comprar-renault-clio-clio-tce-techno-67kw-90-compacto-manual-2024-99425,https://storage.googleapis.com/clicars-storage-prod-public/photos/91/58/14/887613e68c15421273601f014a456a93-23059484-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,9.145km,90CV,Manual,"15,000-20,000",Gasolina,4,5,Renault
Renault Clio,TCe Zen,14190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-tce-zen-103kw-140-compacto-manual-2021-96272,https://storage.googleapis.com/clicars-storage-prod-public/photos/63/63/14/fe17a15b4e0ede3f6de09ef4525881ca-23252886-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,74.762km,140CV,Manual,"10,000-15,000",Gasolina,4,5,Renault
Renault Espace,Blue dCi Initiale Paris EDC,31690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-espace-espace-blue-dci-initiale-paris-edc-139kw-190-monovolumen-automatico-2021-100927,https://storage.googleapis.com/clicars-storage-prod-public/photos/02/64/14/d8a4990983e1dfbdda588f62e356e4e8-23258894-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,44.318km,190CV,Automatico,"30,000-40,000",Diesel,4,5,Renault
Renault Espace,Blue dCi TT Limited EDC,19590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-espace-espace-blue-dci-tt-limited-edc-118kw-160-monovolumen-automatico-2019-101351,https://storage.googleapis.com/clicars-storage-prod-public/photos/92/53/14/373ae951e11ce8f9b1e1b4c5c2192508-22866221-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,130.164km,160CV,Automatico,"15,000-20,000",Diesel,4,5,Renault
Renault Express,1.5 Blue dCi Confort,13190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-express-express-1-5-blue-dci-confort-70kw-95-furgoneta-manual-2022-101884,https://storage.googleapis.com/clicars-storage-prod-public/photos/85/57/14/7b001aaee7c4f1fed4351af4f3d57d9a-23404873-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,112.522km,95CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Express,1.5 Blue dCi Confort,14190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-express-express-1-5-blue-dci-confort-70kw-95-furgoneta-manual-2022-102401,https://storage.googleapis.com/clicars-storage-prod-public/photos/13/60/14/4818607de0ac2a6bd1ff4082a96a2bfd-23113263-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,77.098km,95CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Express,1.5 Blue dCi Confort,14590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-express-express-1-5-blue-dci-confort-70kw-95-furgoneta-manual-2022-102399,https://storage.googleapis.com/clicars-storage-prod-public/photos/87/66/14/8c1a607e3057b29276cfe8ac7833bfb3-23370511-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,61.604km,95CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Kadjar,1.5dCi Blue Intens,14190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-kadjar-kadjar-1-5dci-blue-intens-85kw-115-suv-y-4x4-manual-2020-102633,https://storage.googleapis.com/clicars-storage-prod-public/photos/41/59/14/ef2521a1ac71239c82d792e1a352d114-23083700-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,137.842km,115CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Kadjar,1.5dCi Blue Intens,14590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-kadjar-kadjar-1-5dci-blue-intens-85kw-115-suv-y-4x4-manual-2020-103477,https://storage.googleapis.com/clicars-storage-prod-public/photos/38/67/14/6d1ce34eaf45ada164f6f5c2dea9a508-23384923-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,133.913km,115CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Kadjar,1.5dCi Blue Intens,14990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-kadjar-kadjar-1-5dci-blue-intens-85kw-115-suv-y-4x4-manual-2020-102989,https://storage.googleapis.com/clicars-storage-prod-public/photos/03/62/14/e83c419e773d34e5ff917233bfd4fcd0-23190840-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,105.412km,115CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Kangoo,Combi 1.5dCi En. Profesional N1,10890,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-kangoo-kangoo-combi-1-5dci-en-profesional-n1-55kw-75-furgoneta-manual-2019-102404,https://storage.googleapis.com/clicars-storage-prod-public/photos/46/62/14/c5b5d14b3e6442052ab816d5c2c6e214-23201373-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,120.385km,75CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Kangoo,Combi 1.5dCi Profesional N1,7490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-kangoo-kangoo-combi-1-5dci-profesional-n1-55kw-75-furgoneta-manual-2015-103162,https://storage.googleapis.com/clicars-storage-prod-public/photos/88/63/14/380a16a727113f961a9e36e2b3c943c5-23257033-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2015,139.281km,75CV,Manual,"5,000-10,000",Diesel,4,5,Renault
Renault Kangoo,Fg. 1.5Blue dCi Profesional,10490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-kangoo-kangoo-fg-1-5blue-dci-profesional-70kw-95-furgoneta-manual-2021-103333,https://storage.googleapis.com/clicars-storage-prod-public/photos/84/67/14/9ba021fd731d6a766b5313c9eb09d6cb-23407049-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,84.045km,95CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Kangoo,Fg. 1.5Blue dCi Profesional,11790,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-kangoo-kangoo-fg-1-5blue-dci-profesional-59kw-80-furgoneta-manual-2021-93655,https://storage.googleapis.com/clicars-storage-prod-public/photos/65/79/13/c6dd08b9949bd83322a373e77ae275de-20354157-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,57.471km,80CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Kangoo,Fg. 1.5Blue dCi Profesional Ábrete Sésamo,13190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-kangoo-kangoo-fg-1-5blue-dci-profesional-abrete-sesamo-55kw-75-furgoneta-manual-2022-103082,https://storage.googleapis.com/clicars-storage-prod-public/photos/07/64/14/46a072c9f296b474c1cfdde0ed77ef97-23259991-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,99.370km,75CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Kangoo,Fg. 1.5Blue dCi Profesional Ábrete Sésamo,14590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-kangoo-kangoo-fg-1-5blue-dci-profesional-abrete-sesamo-70kw-95-furgoneta-manual-2022-103086,https://storage.googleapis.com/clicars-storage-prod-public/photos/31/68/14/42ce9dbbb706e722998bdbfe92a4f49d-23425603-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,94.643km,95CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Kangoo,Fg. 1.5dCi Profesional,9090,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-kangoo-kangoo-fg-1-5dci-profesional-55kw-75-furgoneta-manual-2019-102537,https://storage.googleapis.com/clicars-storage-prod-public/photos/46/67/14/2bc5d69a24ef8f075e259998355a72e8-23388537-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,147.258km,75CV,Manual,"5,000-10,000",Diesel,4,5,Renault
Renault Kangoo,Fg. 1.5dCi Profesional,9990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-kangoo-kangoo-fg-1-5dci-profesional-55kw-75-furgoneta-manual-2019-103436,https://storage.googleapis.com/clicars-storage-prod-public/photos/39/67/14/d98e07508066d28909cb22e70af682ec-23385202-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,114.968km,75CV,Manual,"5,000-10,000",Diesel,4,5,Renault
Renault Mégane,1.2 TCe Energy Tech Road,12390,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-megane-megane-1-2-tce-energy-tech-road-74kw-100-compacto-manual-2018-101793,https://storage.googleapis.com/clicars-storage-prod-public/photos/32/60/14/7bb0689baa8b511170953059bfcf91c7-23116675-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2018,70.686km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Renault
Renault Mégane,1.2 TCe Energy Tech Road,12390,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-megane-megane-1-2-tce-energy-tech-road-74kw-100-compacto-manual-2018-101641,https://storage.googleapis.com/clicars-storage-prod-public/photos/49/61/14/d7b0a9f5bdb897420a34946507cd7ae6-23170632-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2018,76.068km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Renault
Renault Mégane,1.2 TCe Energy Tech Road,13290,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-megane-megane-1-2-tce-energy-tech-road-74kw-100-compacto-manual-2018-102794,https://storage.googleapis.com/clicars-storage-prod-public/photos/16/67/14/6b71856694bfdd41c24aa430a444f054-23379879-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2018,76.190km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Renault
Renault Mégane,1.5dCi Blue Business,11790,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-megane-megane-1-5dci-blue-business-85kw-115-compacto-manual-2019-102992,https://storage.googleapis.com/clicars-storage-prod-public/photos/94/63/14/db81032cee6660eda292be7ac7002e2c-23257988-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,107.937km,115CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Mégane,1.5dCi Blue Business,13890,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-megane-megane-1-5dci-blue-business-85kw-115-compacto-manual-2022-102369,https://storage.googleapis.com/clicars-storage-prod-public/photos/65/60/14/e9dc266c92244da97201484d2c91f76d-23136873-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,100.074km,115CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Mégane,1.5dCi Blue Intens,14590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-megane-megane-1-5dci-blue-intens-85kw-115-compacto-manual-2022-101890,https://storage.googleapis.com/clicars-storage-prod-public/photos/65/53/14/0ad197b2c9bc6e81e1d87f7120a7b24e-22849569-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,65.678km,115CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Mégane,1.5dCi Blue Intens,14590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-megane-megane-1-5dci-blue-intens-85kw-115-compacto-manual-2022-101856,https://storage.googleapis.com/clicars-storage-prod-public/photos/48/53/14/75e398615c732a75d8ee424d246db98e-22842369-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,76.651km,115CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Mégane,1.5dCi Blue Zen,14090,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-megane-megane-1-5dci-blue-zen-85kw-115-compacto-manual-2021-101798,https://storage.googleapis.com/clicars-storage-prod-public/photos/43/49/14/4d815884c8ba5246f75cc357e8102a81-22698921-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,74.863km,115CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Mégane,S.T. 1.2 TCe Energy Tech Road,11390,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-megane-megane-s-t-1-2-tce-energy-tech-road-97kw-130-familiar-manual-2017-102372,https://storage.googleapis.com/clicars-storage-prod-public/photos/61/58/14/123e4fbef7294173cee5a57157f8e8d5-23053743-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2017,86.174km,130CV,Manual,"10,000-15,000",Gasolina,4,5,Renault
Renault Mégane,S.T. 1.5dCi Blue Business,11390,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-megane-megane-s-t-1-5dci-blue-business-85kw-115-familiar-manual-2020-102270,https://storage.googleapis.com/clicars-storage-prod-public/photos/09/56/14/a50cf5892988448ede2b2769932d2900-22938526-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,140.172km,115CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Mégane,S.T. 1.5dCi Blue Business,12290,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-megane-megane-s-t-1-5dci-blue-business-85kw-115-familiar-manual-2020-103314,https://storage.googleapis.com/clicars-storage-prod-public/photos/34/67/14/7fa33346a9286c16a0d55e9eea9071d1-23383181-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,148.398km,115CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Scénic,Grand Scénic 1.3 TCe GPF Zen,18590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-scenic-grand-scenic-1-3-tce-gpf-zen-103kw-140-monovolumen-manual-2021-98987,https://storage.googleapis.com/clicars-storage-prod-public/photos/88/38/14/409c25ec53d5739eadd56d1d286b4ccf-22323921-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,61.031km,140CV,Manual,"15,000-20,000",Gasolina,4,5,Renault
Renault Scénic,Grand Scénic 1.3 TCe GPF Zen EDC,16790,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-scenic-grand-scenic-1-3-tce-gpf-zen-edc-103kw-140-monovolumen-automatico-2019-101992,https://storage.googleapis.com/clicars-storage-prod-public/photos/89/55/14/a66153ddae562aeff762513e596cbfc6-22934961-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,57.043km,140CV,Automatico,"15,000-20,000",Gasolina,4,5,Renault
Renault Scénic,Grand Scénic dCi Limited Blue,16390,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-scenic-grand-scenic-dci-limited-blue-88kw-120-monovolumen-manual-2019-102267,https://storage.googleapis.com/clicars-storage-prod-public/photos/42/56/14/3c08417dcd9e85d794dd08074495b439-22959934-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,126.199km,120CV,Manual,"15,000-20,000",Diesel,4,5,Renault
Renault Talisman,dCi Blue Limited,17490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-talisman-talisman-dci-blue-limited-88kw-120-berlina-manual-2020-100946,https://storage.googleapis.com/clicars-storage-prod-public/photos/93/59/14/5208301bf26d86a8f37ed2edd870c80f-23105991-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,144.909km,120CV,Manual,"15,000-20,000",Diesel,4,5,Renault
