Maker,Version,Price,URL Producto,URL Imagen,Year,Kms,Potencia,Puertas,Plazas,plaza_parking,renta_encoded,familia_encoded,frecuencia_uso_encoded,experiencia_conduccion_encoded,vacaciones_freq,sector_freq,comunidad_autonoma_freq,condiciones_conduccion_freq,Caja_velocidades_freq,tipo_combustible_freq,tipo_combustible.1_freq,Marca_freq,prediccion
Renault Captur,TCe GPF Micro Híbrido Zen EDC,16790.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-gpf-micro-hibrido-zen-edc-103kw-140-suv-y-4x4-automatico-2022-102519,https://storage.googleapis.com/clicars-storage-prod-public/photos/53/65/14/46cf960602e2717afa54d41e784df60d-23320469-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,61.362,140,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.10943841995980745
Renault Captur,TCe GPF Micro Híbrido Zen EDC,18190.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-gpf-micro-hibrido-zen-edc-103kw-140-suv-y-4x4-automatico-2022-102521,https://storage.googleapis.com/clicars-storage-prod-public/photos/70/71/14/2824d25dd4489a40bbbffd55a1fe9025-23562115-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,64.538,140,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.11084799491177252
Renault Captur,TCe Intens GLP,13590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-intens-74kw-glp-100-suv-y-4x4-manual-2021-103315,https://storage.googleapis.com/clicars-storage-prod-public/photos/27/70/14/6315e6e96d26c993652fb90a72a91ede-23505431-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,101.411,100,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.05674622503653191,0.10450119357735665
Renault Captur,TCe Intens GLP,13590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-intens-74kw-glp-100-suv-y-4x4-manual-2021-101248,https://storage.googleapis.com/clicars-storage-prod-public/photos/56/60/14/5863ed05358459a165891700d87b319f-23134328-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,70.335,100,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.05674622503653191,0.10366625230928854
Renault Captur,TCe Intens GLP,13890.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-intens-74kw-glp-100-suv-y-4x4-manual-2021-101313,https://storage.googleapis.com/clicars-storage-prod-public/photos/93/51/14/1ac61974567f82ba9c50e0e72571e4ec-22787427-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,54.862,100,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.05674622503653191,0.10222880031236074
Renault Captur,TCe Intens GLP,14590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-intens-74kw-glp-100-suv-y-4x4-manual-2021-102474,https://storage.googleapis.com/clicars-storage-prod-public/photos/48/61/14/963b558b3e41bdcd0830899113126c79-23170504-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,40.595,100,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.05674622503653191,0.10426764094293606
Renault Captur,TCe Intens GLP,14590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-intens-74kw-glp-100-suv-y-4x4-manual-2022-101762,https://storage.googleapis.com/clicars-storage-prod-public/photos/43/54/14/4205afaa7e38c4e13d724e01e59ef061-22878898-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,63.955,100,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.05674622503653191,0.10187750174085719
Renault Captur,TCe Intens GLP,14990.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-intens-74kw-glp-100-suv-y-4x4-manual-2021-102463,https://storage.googleapis.com/clicars-storage-prod-public/photos/35/57/14/775da1862dbd21a4eba8e8adad65a568-22998576-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,25.307,100,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.05674622503653191,0.11387163543329419
Renault Captur,TCe Intens GLP,14990.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-intens-74kw-glp-100-suv-y-4x4-manual-2021-92750,https://storage.googleapis.com/clicars-storage-prod-public/photos/75/77/13/2812323bddb20d14cd2db95642df986d-20295186-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,66.048,100,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.05674622503653191,0.10567721589490112
Renault Captur,TCe Intens GLP,15490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-intens-74kw-glp-100-suv-y-4x4-manual-2021-102471,https://storage.googleapis.com/clicars-storage-prod-public/photos/70/60/14/5189e2505dc487b2dd25337d369efcf0-23143136-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,36.843,100,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.05674622503653191,0.10113378640609645
Renault Captur,TCe Intens GLP,15490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-intens-74kw-glp-100-suv-y-4x4-manual-2021-92828,https://storage.googleapis.com/clicars-storage-prod-public/photos/71/77/13/73e49137ac6bd93c6a2088253f53ddfa-20295480-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,44.32,100,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.05674622503653191,0.10113378640609645
Renault Captur,TCe Techno,16890.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-techno-67kw-90-suv-y-4x4-manual-2024-101826,https://storage.googleapis.com/clicars-storage-prod-public/photos/69/51/14/f109936ed0b8eaa813cb4b96322d0598-22783423-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,24.088,90,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.05674622503653191,0.08470022842620205
Renault Captur,TCe Techno,17290.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-techno-67kw-90-suv-y-4x4-manual-2024-102310,https://storage.googleapis.com/clicars-storage-prod-public/photos/68/56/14/a0171af2810f318509ce6b30a07d7cc5-22965806-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,22.061,90,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.05674622503653191,0.08238641591267098
Renault Captur,TCe Techno,17690.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-techno-67kw-90-suv-y-4x4-manual-2024-102684,https://storage.googleapis.com/clicars-storage-prod-public/photos/40/60/14/f3bd8f68ae8530266266133be46a0579-23120786-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,18.426,90,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.05674622503653191,0.08238641591267098
Renault Captur,TCe Techno,18190.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-techno-67kw-90-suv-y-4x4-manual-2024-102292,https://storage.googleapis.com/clicars-storage-prod-public/photos/12/62/14/7d6c0dc2ddc07a72417858ef6e870af9-23194340-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,22.849,90,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.05674622503653191,0.08117673849331615
Renault Captur,TCe Techno,18790.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-techno-67kw-90-suv-y-4x4-manual-2024-102682,https://storage.googleapis.com/clicars-storage-prod-public/photos/28/60/14/3e182f208dc7f6f1e1833558548045f5-23115196-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,21.431,90,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.05674622503653191,0.08233213659944388
Renault Captur,TCe Zen,13590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-zen-74kw-100-suv-y-4x4-manual-2020-101224,https://storage.googleapis.com/clicars-storage-prod-public/photos/35/54/14/db6e911a2838fecd3ec99492d1f3da13-22874405-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,79.152,100,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.05674622503653191,0.09914032749876804
Renault Captur,TCe Zen,14190.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-zen-74kw-100-suv-y-4x4-manual-2020-101222,https://storage.googleapis.com/clicars-storage-prod-public/photos/03/54/14/26c63a78e4e1baa84fe2f57d4b19728c-22869091-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,71.803,100,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.05674622503653191,0.12117583085334986
Renault Captur,TCe Zen,14590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-zen-74kw-100-suv-y-4x4-manual-2020-101225,https://storage.googleapis.com/clicars-storage-prod-public/photos/99/56/14/05cf7a458faefce46d4f43ab64cd2749-22974372-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,66.616,100,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.05674622503653191,0.10567721589490112
Renault Captur,TCe eco2 Energy Zen 90,11790.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-eco2-energy-zen-90-90-suv-y-4x4-manual-2016-103769,https://storage.googleapis.com/clicars-storage-prod-public/photos/65/67/14/913650d3c272ed50903b0bc07f639fe4-23403607-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2016,16.74,90,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.05674622503653191,0.1046163334921582
Renault Clio,1.0 TCE Stepway Serie Limitada Aniversario,10490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-1-5dci-energy-business-66kw-90-compacto-manual-2019-92980,https://storage.googleapis.com/clicars-storage-prod-public/photos/22/76/13/c856e9a9bd4bbcab988496d9b47143f7-20204756-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,87.234,90,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.05674622503653191,0.0932273789949963
Renault Clio,1.5dCi Energy Business,8590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-1-5dci-energy-business-55kw-75-compacto-manual-2017-103425,https://storage.googleapis.com/clicars-storage-prod-public/photos/95/68/14/2fb348d16e0e6760fb04fd3fd3194f49-23451354-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2017,144.47,75,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.05674622503653191,0.18063876253434855
Renault Clio,1.5dCi Energy Business,8590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-1-5dci-energy-business-55kw-75-compacto-manual-2019-103482,https://storage.googleapis.com/clicars-storage-prod-public/photos/01/70/14/f5d9687bc9a00203fca5730924e8e21b-23501360-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,98.647,75,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.05674622503653191,0.08667975994737724
Renault Clio,1.5dCi Energy Business,8690.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-1-5dci-energy-business-55kw-75-compacto-manual-2019-103294,https://storage.googleapis.com/clicars-storage-prod-public/photos/45/67/14/388810bb96f74dc89e95478a2c06ab0f-23389501-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,154.65,75,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.05674622503653191,0.18289555760861947
Renault Clio,1.5dCi Energy Business,9490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-1-5dci-energy-business-55kw-75-compacto-manual-2019-102872,https://storage.googleapis.com/clicars-storage-prod-public/photos/58/69/14/6bfcbff46b5267af942d6890d959fbfd-23474348-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,115.433,75,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.05674622503653191,0.08667975994737724
Renault Clio,1.5dCi Energy Business,9890.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-1-5dci-energy-business-55kw-75-compacto-manual-2019-103970,https://storage.googleapis.com/clicars-storage-prod-public/photos/73/68/14/c3a467d283c3518be3bf993aeb14fec9-23443268-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,86.217,75,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.05674622503653191,0.08667975994737724
Renault Clio,Blue dCi Business,10490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-blue-dci-business-63kw-85-compacto-manual-2020-103954,https://storage.googleapis.com/clicars-storage-prod-public/photos/53/68/14/ee0954cc977ae350afeaf411c1cebf81-23440837-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,110.986,85,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.05674622503653191,0.08667975994737724
Renault Clio,Blue dCi Business,11290.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-blue-dci-business-74kw-100-compacto-manual-2021-100038,https://storage.googleapis.com/clicars-storage-prod-public/photos/21/35/14/9de066d399a31f01b8d3005d98bfc356-22203330-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,116.783,100,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.05674622503653191,0.09550978840247257
Renault Clio,Blue dCi Business,11390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-blue-dci-business-63kw-85-compacto-manual-2020-100802,https://storage.googleapis.com/clicars-storage-prod-public/photos/27/52/14/861df113200483279a6d5f90dd8802ea-22800810-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,105.807,85,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.05674622503653191,0.08837843090968486
Renault Clio,Blue dCi Business,11390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-blue-dci-business-63kw-85-compacto-manual-2020-93540,https://storage.googleapis.com/clicars-storage-prod-public/photos/76/97/13/99e0ac7fed9e5a3740d819e218936719-20963054-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,94.457,85,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.05674622503653191,0.08837843090968486
Renault Clio,Blue dCi Business,11790.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-blue-dci-business-74kw-100-compacto-manual-2022-102759,https://storage.googleapis.com/clicars-storage-prod-public/photos/29/61/14/4abe418f3cfb672ba3e1eb6d01fd15b5-23163156-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,78.395,100,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.05674622503653191,0.0943805476182314
Renault Clio,Blue dCi Business,12490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-blue-dci-business-74kw-100-compacto-manual-2022-102846,https://storage.googleapis.com/clicars-storage-prod-public/photos/52/60/14/55a3eea64f76a93abf77851a4b2cfef1-23131492-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,71.815,100,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.05674622503653191,0.0989064724287519
Renault Clio,Blue dCi Business,12690.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-blue-dci-business-74kw-100-compacto-manual-2022-102762,https://storage.googleapis.com/clicars-storage-prod-public/photos/33/70/14/f36ca8ca286f8c164c723da705a9ceb4-23509209-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,82.042,100,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.05674622503653191,0.09974141369682002
Renault Clio,Blue dCi Business,13990.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-blue-dci-business-63kw-85-compacto-manual-2020-102264,https://storage.googleapis.com/clicars-storage-prod-public/photos/81/60/14/43392cf372931240693ef02c7cc61d64-23144574-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,75.942,85,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.05674622503653191,0.08795078720250141
Renault Clio,Blue dCi Business,9090.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-blue-dci-business-63kw-85-compacto-manual-2021-99014,https://storage.googleapis.com/clicars-storage-prod-public/photos/18/42/14/d2401fe7ceae8099c166f5f40f4adb98-22461456-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,134.182,85,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.05674622503653191,0.15240493168857738
Renault Clio,Blue dCi Business,9990.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-blue-dci-business-63kw-85-compacto-manual-2021-103015,https://storage.googleapis.com/clicars-storage-prod-public/photos/62/61/14/1fec4241acf5b9b1c96f3acb7ce4c1ac-23172245-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,117.27,85,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.05674622503653191,0.0883874424309218
