customer_id,renta,condiciones_conduccion,vacaciones,sector,comunidad_autonoma,familia,tipo_combustible,uso_habitual,cambio,plaza_parking,frecuencia_uso,experiencia_conduccion,car_id,Maker,Version,Price,Year,Kms,Potencia,Caja_velocidades,presupuesto,tipo_combustible,Puertas,Plazas,Marca
566,35000-60000,buen clima,montaña,Otros,Galicia,"Si, grande",diesel,uso particular habitual,Manual,No,diario,experto,2651,Subaru Outback,2.5i Executive Plus S CVT,21990,2020,84.245km,175CV,Automatico,"20,000-30,000",Gasolina,4,5,Subaru
4653,12000 - 20000,buen clima,montaña,Industria Construccion y Manufactura,Aragón,No,diesel,uso particular habitual,Automatico,No,diario,intermedio,2651,Subaru Outback,2.5i Executive Plus S CVT,21990,2020,84.245km,175CV,Automatico,"20,000-30,000",Gasolina,4,5,Subaru
4689,100000,buen clima,ciudad,Educación,Murcia,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,semanal,experto,2651,Subaru Outback,2.5i Executive Plus S CVT,21990,2020,84.245km,175CV,Automatico,"20,000-30,000",Gasolina,4,5,Subaru
2348,35000-60000,nieve,montaña,Tecnología,Aragón,No,diesel,uso particular ocasional,Automatico,No,diario,intermedio,2653,Subaru XV,2.0i Hybrid Executive Plus CVT,20590,2021,65.764km,150CV,Automatico,"20,000-30,000",Hibrido,4,5,Subaru
3401,20000 - 35000,nieve,ciudad,Salud,Castilla y León,No,gasolina,uso particular habitual,Manual,No,diario,novato,2659,Suzuki SX4 S-Cross,S-Cross 1.4T GLX 2WD Aut. EVAP,14790,2019,101.557km,140CV,Automatico,"10,000-15,000",Gasolina,4,5,Suzuki
240,20000 - 35000,buen clima,playa,Servicios Financieros,Aragón,"Si, grande",gasolina,uso particular habitual,Manual,Si,semanal,novato,2665,Tesla Model 3,Long-Range Dual Motor AWD,25490,2019,31.898km,441CV,Automatico,"20,000-30,000",Electrico,4,5,Tesla
434,60000 - 100000,buen clima,ciudad,Industria Construccion y Manufactura,Asturias,"Si, grande",diesel,uso particular habitual,Automatico,Si,diario,intermedio,2665,Tesla Model 3,Long-Range Dual Motor AWD,25490,2019,31.898km,441CV,Automatico,"20,000-30,000",Electrico,4,5,Tesla
231,20000 - 35000,buen clima,montaña,Transporte y Logística,Andalucía,No,diesel,uso particular ocasional,Manual,Si,semanal,intermedio,2667,Tesla Model 3,Long-Range Dual Motor AWD,30890,2023,65.123km,441CV,Automatico,"30,000-40,000",Electrico,4,5,Tesla
4481,20000 - 35000,buen clima,ciudad,Industria Construccion y Manufactura,Aragón,"Si, pequeña",electrico,uso particular habitual,Automatico,Si,diario,experto,2669,Tesla Model X,Long Range AWD,55790,2020,34.162km,525CV,Automatico,"50,000+",Electrico,4,5,Tesla
3099,20000 - 35000,buen clima,montaña,Tecnología,Andalucía,No,diesel,uso particular habitual,Manual,Si,diario,novato,2670,Toyota Auris,Touring Sports hybrid 140H Active,13190,2016,122.345km,136CV,Automatico,"10,000-15,000",Hibrido,4,5,Toyota
1920,60000 - 100000,buen clima,ciudad,Otros,Asturias,"Si, pequeña",hibrido,uso particular habitual,Automatico,No,ocasional,intermedio,2676,Toyota C-HR,125H Active,18090,2018,93.376km,122CV,Automatico,"15,000-20,000",Hibrido,4,5,Toyota
91,12000 - 20000,buen clima,ciudad,Otros,Extremadura,No,diesel,uso particular ocasional,Automatico,Si,diario,intermedio,2677,Toyota C-HR,125H Active,18490,2021,108.653km,122CV,Automatico,"15,000-20,000",Hibrido,4,5,Toyota
3600,12000 - 20000,buen clima,montaña,Servicios Financieros,Baleares,"Si, pequeña",diesel,uso particular ocasional,Automatico,No,semanal,novato,2679,Toyota C-HR,125H Active,19590,2018,58.646km,122CV,Automatico,"15,000-20,000",Hibrido,4,5,Toyota
1035,35000-60000,buen clima,montaña,Servicios Financieros,Aragón,"Si, grande",hibrido,uso particular habitual,Automatico,Si,semanal,intermedio,2683,Toyota C-HR,125H Active,20890,2022,52.976km,122CV,Automatico,"20,000-30,000",Hibrido,4,5,Toyota
1722,20000 - 35000,buen clima,playa,Energía,Asturias,"Si, grande",diesel,uso particular ocasional,Manual,Si,semanal,novato,2684,Toyota C-HR,125H Advance,16690,2019,113.268km,122CV,Automatico,"15,000-20,000",Hibrido,4,5,Toyota
4258,20000 - 35000,buen clima,playa,Turismo y Ocio,Baleares,"Si, grande",diesel,uso particular habitual,Manual,No,diario,intermedio,2684,Toyota C-HR,125H Advance,16690,2019,113.268km,122CV,Automatico,"15,000-20,000",Hibrido,4,5,Toyota
4204,20000 - 35000,buen clima,montaña,Energía,Andalucía,"Si, pequeña",gasolina,uso particular ocasional,Manual,No,ocasional,intermedio,2686,Toyota C-HR,125H Advance,18990,2018,92.290km,122CV,Automatico,"15,000-20,000",Hibrido,4,5,Toyota
4067,35000-60000,buen clima,montaña,Industria Construccion y Manufactura,Aragón,"Si, grande",diesel,uso particular habitual,Manual,Si,ocasional,intermedio,2692,Toyota C-HR,125H Advance,20590,2023,80.317km,122CV,Automatico,"20,000-30,000",Hibrido,4,5,Toyota
1216,20000 - 35000,buen clima,playa,Energía,Aragón,"Si, pequeña",electrico,uso particular ocasional,Manual,Si,diario,intermedio,2693,Toyota C-HR,125H Advance,20890,2021,78.653km,122CV,Automatico,"20,000-30,000",Hibrido,4,5,Toyota
3439,20000 - 35000,off-road,montaña,Energía,Andalucía,"Si, grande",gasolina,uso particular ocasional,Automatico,Si,ocasional,experto,2693,Toyota C-HR,125H Advance,20890,2021,78.653km,122CV,Automatico,"20,000-30,000",Hibrido,4,5,Toyota
1205,20000 - 35000,buen clima,playa,Salud,Baleares,"Si, pequeña",diesel,uso particular ocasional,Manual,No,semanal,experto,2694,Toyota C-HR,125H Advance,20890,2023,77.578km,122CV,Automatico,"20,000-30,000",Hibrido,4,5,Toyota
3775,20000 - 35000,off-road,montaña,Salud,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,ocasional,intermedio,2695,Toyota C-HR,125H Advance,21590,2021,35.497km,122CV,Automatico,"20,000-30,000",Hibrido,4,5,Toyota
2079,60000 - 100000,nieve,montaña,Salud,Aragón,No,gasolina,viajes largos,Automatico,No,ocasional,novato,2699,Toyota C-HR,180H Advance,19990,2020,121.711km,184CV,Automatico,"15,000-20,000",Hibrido,4,5,Toyota
544,-12000,buen clima,ciudad,Industria Construccion y Manufactura,Aragón,"Si, pequeña",diesel,uso particular habitual,Manual,No,semanal,intermedio,2700,Toyota C-HR,180H Advance,20790,2021,98.791km,184CV,Automatico,"20,000-30,000",Hibrido,4,5,Toyota
2226,20000 - 35000,buen clima,montaña,Tecnología,Andalucía,"Si, pequeña",gasolina,uso particular habitual,Manual,Si,semanal,experto,2700,Toyota C-HR,180H Advance,20790,2021,98.791km,184CV,Automatico,"20,000-30,000",Hibrido,4,5,Toyota
4257,35000-60000,buen clima,ciudad,Energía,Andalucía,"Si, pequeña",electrico,uso particular habitual,Manual,Si,ocasional,intermedio,2701,Toyota C-HR,180H Advance,20890,2021,101.599km,184CV,Automatico,"20,000-30,000",Hibrido,4,5,Toyota
2851,60000 - 100000,buen clima,ciudad,Salud,Aragón,"Si, pequeña",diesel,viajes largos,Manual,Si,diario,novato,2704,Toyota C-HR,200H Advance,24390,2023,26.143km,196CV,Automatico,"20,000-30,000",Hibrido,4,5,Toyota
3946,12000 - 20000,buen clima,montaña,Transporte y Logística,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,semanal,intermedio,2705,Toyota C-HR,200H Advance,29890,2024,8.771km,196CV,Automatico,"20,000-30,000",Hibrido,4,5,Toyota
927,20000 - 35000,buen clima,playa,Tecnología,Baleares,"Si, pequeña",electrico,uso particular habitual,Manual,No,semanal,experto,2706,Toyota C-HR,200H Advance,31690,2024,19km,196CV,Automatico,"30,000-40,000",Hibrido,4,5,Toyota
3322,20000 - 35000,nieve,montaña,Comercio,Andalucía,"Si, grande",hibrido,uso particular habitual,Automatico,No,diario,intermedio,2709,Toyota C-HR,200H Advance,31690,2024,47km,196CV,Automatico,"30,000-40,000",Hibrido,4,5,Toyota
3923,35000-60000,buen clima,montaña,Tecnología,Cantabria,"Si, grande",hibrido,uso particular ocasional,Automatico,No,semanal,intermedio,2710,Toyota C-HR,200H Advance,32390,2024,18km,196CV,Automatico,"30,000-40,000",Hibrido,4,5,Toyota
691,12000 - 20000,nieve,ciudad,Salud,Murcia,"Si, grande",electrico,uso particular ocasional,Automatico,No,semanal,intermedio,2715,Toyota Camry,Híbrido Luxury Aut.,21790,2020,126.761km,218CV,Automatico,"20,000-30,000",Hibrido,4,5,Toyota
4881,-12000,off-road,ciudad,Energía,Baleares,"Si, pequeña",electrico,uso particular habitual,Automatico,Si,diario,intermedio,2717,Toyota Corolla,125H Active Tech,15890,2020,120.768km,122CV,Automatico,"15,000-20,000",Hibrido,4,5,Toyota
4254,12000 - 20000,nieve,montaña,Comercio,Asturias,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,diario,intermedio,2725,Toyota Corolla,125H Business Plus,14990,2020,100.479km,122CV,Automatico,"10,000-15,000",Hibrido,4,5,Toyota
3348,12000 - 20000,buen clima,ciudad,Salud,Baleares,No,diesel,uso particular ocasional,Automatico,Si,diario,novato,2728,Toyota Corolla,140H Active Plus,19590,2022,23.216km,140CV,Automatico,"15,000-20,000",Hibrido,4,5,Toyota
4941,20000 - 35000,buen clima,playa,Educación,Castilla-La Mancha,"Si, grande",diesel,uso particular ocasional,Manual,Si,semanal,intermedio,2733,Toyota Corolla,180H Active Tech,16390,2019,68.972km,184CV,Automatico,"15,000-20,000",Hibrido,4,5,Toyota
409,20000 - 35000,nieve,playa,Salud,Castilla-La Mancha,"Si, grande",diesel,uso particular ocasional,Manual,Si,diario,intermedio,2735,Toyota Corolla,200H GR Sport,27190,2024,8.450km,196CV,Automatico,"20,000-30,000",Hibrido,4,5,Toyota
1804,-12000,off-road,montaña,Energía,Cantabria,"Si, pequeña",diesel,uso particular ocasional,Automatico,Si,diario,novato,2738,Toyota Corolla,Touring Sports 125H Business,15590,2019,105.244km,122CV,Automatico,"15,000-20,000",Hibrido,4,5,Toyota
1898,12000 - 20000,buen clima,montaña,Otros,Baleares,"Si, pequeña",diesel,uso particular ocasional,Manual,No,semanal,experto,2741,Toyota Corolla,Touring Sports 125H Style,15890,2020,99.237km,122CV,Automatico,"15,000-20,000",Hibrido,4,5,Toyota
916,12000 - 20000,nieve,montaña,Tecnología,Andalucía,"Si, pequeña",diesel,uso particular habitual,Automatico,No,diario,novato,2745,Toyota Corolla,Touring Sports 180H Trek,18590,2021,129.453km,180CV,Automatico,"15,000-20,000",Hibrido,4,5,Toyota
3049,-12000,buen clima,ciudad,Entretenimiento y Medios,Cantabria,"Si, pequeña",diesel,uso particular ocasional,Manual,No,semanal,intermedio,2750,Toyota Corolla Cross,Hybrid 1.8 Style,32390,2024,12.794km,140CV,Automatico,"30,000-40,000",Hibrido,4,5,Toyota
1173,20000 - 35000,buen clima,ciudad,Salud,Baleares,"Si, grande",electrico,uso particular habitual,Manual,Si,ocasional,intermedio,2754,Toyota Prius,1.8,19590,2019,15.445km,122CV,Automatico,"15,000-20,000",Hibrido,4,5,Toyota
1486,12000 - 20000,buen clima,playa,Tecnología,Asturias,"Si, grande",hibrido,uso particular ocasional,Manual,Si,semanal,experto,2755,Toyota Proace City,Combi L1 1.5D GX 100,16790,2022,119.733km,100CV,Manual,"15,000-20,000",Diesel,4,5,Toyota
2202,35000-60000,buen clima,ciudad,Educación,Asturias,"Si, grande",diesel,uso particular ocasional,Manual,No,diario,experto,2757,Toyota Proace City,Combi L2 1.5D VX 130,20890,2024,14.530km,130CV,Manual,"20,000-30,000",Diesel,4,5,Toyota
4786,20000 - 35000,nieve,montaña,Salud,Castilla-La Mancha,"Si, pequeña",diesel,viajes largos,Manual,No,diario,novato,2758,Toyota Proace City Verso,City Family L1 1.5D 5pl. Active,19090,2020,101.258km,130CV,Automatico,"15,000-20,000",Diesel,4,5,Toyota
4210,20000 - 35000,nieve,ciudad,Educación,Aragón,No,gasolina,uso particular ocasional,Manual,No,diario,intermedio,2759,Toyota Proace City Verso,City Family L1 1.5D 5pl. Active,23890,2024,17.081km,130CV,Manual,"20,000-30,000",Diesel,4,5,Toyota
415,20000 - 35000,buen clima,playa,Tecnología,Aragón,"Si, grande",electrico,uso particular ocasional,Manual,Si,ocasional,intermedio,2760,Toyota Rav4,2.5 hybrid 2WD Advance,21890,2018,115.257km,218CV,Automatico,"20,000-30,000",Hibrido,4,5,Toyota
3831,12000 - 20000,buen clima,montaña,Otros,Aragón,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,2762,Toyota Rav4,2.5 hybrid 2WD Advance,26690,2021,109.030km,218CV,Automatico,"20,000-30,000",Hibrido,4,5,Toyota
2415,35000-60000,buen clima,montaña,Turismo y Ocio,Navarra,"Si, pequeña",gasolina,viajes largos,Manual,Si,ocasional,experto,2766,Toyota Rav4,2.5 hybrid 2WD Business,30490,2021,47.760km,218CV,Automatico,"30,000-40,000",Hibrido,4,5,Toyota
2499,20000 - 35000,buen clima,ciudad,Transporte y Logística,Aragón,"Si, grande",gasolina,uso particular habitual,Automatico,Si,semanal,experto,2768,Toyota Rav4,2.5 hybrid 2WD Feel!,26390,2020,112.923km,218CV,Automatico,"20,000-30,000",Hibrido,4,5,Toyota
894,20000 - 35000,buen clima,ciudad,Transporte y Logística,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,2776,Toyota Yaris,100H 1.5 Active,11590,2017,111.458km,100CV,Automatico,"10,000-15,000",Hibrido,4,5,Toyota
2378,35000-60000,off-road,montaña,Transporte y Logística,Aragón,"Si, pequeña",hibrido,viajes largos,Automatico,Si,diario,intermedio,2778,Toyota Yaris,100H 1.5 Active,11890,2018,119.396km,100CV,Automatico,"10,000-15,000",Hibrido,4,5,Toyota
2222,35000-60000,buen clima,playa,Energía,Navarra,No,gasolina,uso particular ocasional,Manual,Si,diario,novato,2782,Toyota Yaris,100H 1.5 Active,12790,2018,72.665km,100CV,Automatico,"10,000-15,000",Hibrido,4,5,Toyota
4719,35000-60000,off-road,playa,Industria Construccion y Manufactura,Andalucía,"Si, grande",hibrido,uso particular ocasional,Manual,Si,diario,intermedio,2786,Toyota Yaris,125 S-Edition,16090,2023,19.872km,125CV,Manual,"15,000-20,000",Gasolina,4,5,Toyota
1534,20000 - 35000,buen clima,playa,Comercio,Andalucía,"Si, grande",diesel,uso particular ocasional,Manual,No,semanal,novato,2788,Toyota Yaris Cross,120H Active Tech,22490,2023,35.549km,116CV,Automatico,"20,000-30,000",Hibrido,4,5,Toyota
1627,20000 - 35000,buen clima,ciudad,Turismo y Ocio,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,diario,intermedio,2788,Toyota Yaris Cross,120H Active Tech,22490,2023,35.549km,116CV,Automatico,"20,000-30,000",Hibrido,4,5,Toyota
2277,12000 - 20000,buen clima,ciudad,Tecnología,Cataluña,No,diesel,viajes largos,Manual,Si,diario,intermedio,2793,Volkswagen Caddy,Furgón 1.4TGI GNC,11790,2020,79.021km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Volkswagen
3271,12000 - 20000,buen clima,montaña,Salud,Asturias,"Si, pequeña",diesel,uso particular habitual,Manual,No,semanal,experto,2793,Volkswagen Caddy,Furgón 1.4TGI GNC,11790,2020,79.021km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Volkswagen
3746,12000 - 20000,buen clima,montaña,Tecnología,Extremadura,No,diesel,uso particular habitual,Automatico,Si,ocasional,intermedio,2793,Volkswagen Caddy,Furgón 1.4TGI GNC,11790,2020,79.021km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Volkswagen
1074,35000-60000,buen clima,ciudad,Comercio,Andalucía,No,electrico,uso particular ocasional,Manual,No,semanal,novato,2794,Volkswagen Caddy,Furgón 2.0TDI,11790,2020,109.931km,102CV,Manual,"10,000-15,000",Diesel,4,5,Volkswagen
2528,35000-60000,buen clima,montaña,Servicios Financieros,Aragón,No,gasolina,uso particular habitual,Manual,Si,ocasional,intermedio,2794,Volkswagen Caddy,Furgón 2.0TDI,11790,2020,109.931km,102CV,Manual,"10,000-15,000",Diesel,4,5,Volkswagen
791,20000 - 35000,buen clima,ciudad,Tecnología,Castilla-La Mancha,"Si, pequeña",diesel,viajes largos,Manual,Si,semanal,novato,2795,Volkswagen Caddy M1,Maxi 1.5 TSI Origin 114,22690,2022,18.750km,114CV,Manual,"20,000-30,000",Gasolina,4,5,Volkswagen
3895,20000 - 35000,off-road,ciudad,Industria Construccion y Manufactura,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,diario,experto,2795,Volkswagen Caddy M1,Maxi 1.5 TSI Origin 114,22690,2022,18.750km,114CV,Manual,"20,000-30,000",Gasolina,4,5,Volkswagen
1052,35000-60000,buen clima,ciudad,Industria Construccion y Manufactura,Aragón,No,gasolina,uso particular habitual,Manual,Si,ocasional,experto,2801,Volkswagen Golf,1.5 TSI Life,17790,2020,71.492km,130CV,Manual,"15,000-20,000",Gasolina,4,5,Volkswagen
2318,60000 - 100000,nieve,montaña,Turismo y Ocio,Murcia,"Si, grande",diesel,uso particular habitual,Manual,Si,diario,experto,2803,Volkswagen Golf,1.5 TSI R-Line,25490,2023,16.486km,150CV,Manual,"20,000-30,000",Gasolina,4,5,Volkswagen
3974,60000 - 100000,buen clima,montaña,Industria Construccion y Manufactura,Baleares,"Si, pequeña",gasolina,uso particular habitual,Automatico,No,semanal,intermedio,2803,Volkswagen Golf,1.5 TSI R-Line,25490,2023,16.486km,150CV,Manual,"20,000-30,000",Gasolina,4,5,Volkswagen
352,35000-60000,off-road,playa,Servicios Financieros,Cataluña,"Si, pequeña",gasolina,uso particular ocasional,Automatico,No,semanal,intermedio,2805,Volkswagen Golf,1.5 eTSI Life DSG,21790,2020,65.397km,150CV,Automatico,"20,000-30,000",Hibrido,4,5,Volkswagen
4208,20000 - 35000,off-road,montaña,Tecnología,Asturias,"Si, pequeña",diesel,uso particular ocasional,Automatico,No,semanal,novato,2805,Volkswagen Golf,1.5 eTSI Life DSG,21790,2020,65.397km,150CV,Automatico,"20,000-30,000",Hibrido,4,5,Volkswagen
599,100000,buen clima,playa,Comercio,Asturias,No,gasolina,uso particular habitual,Manual,Si,diario,novato,2807,Volkswagen Golf,1.6TDI Advance,13290,2018,115.143km,115CV,Manual,"10,000-15,000",Diesel,4,5,Volkswagen
4480,60000 - 100000,buen clima,playa,Transporte y Logística,Cataluña,"Si, grande",diesel,uso particular ocasional,Manual,No,diario,experto,2807,Volkswagen Golf,1.6TDI Advance,13290,2018,115.143km,115CV,Manual,"10,000-15,000",Diesel,4,5,Volkswagen
2125,-12000,buen clima,montaña,Otros,Castilla y León,"Si, pequeña",gasolina,uso particular habitual,Manual,Si,diario,intermedio,2809,Volkswagen Golf,1.6TDI Advance,18990,2019,57.621km,115CV,Manual,"15,000-20,000",Diesel,4,5,Volkswagen
577,35000-60000,nieve,montaña,Turismo y Ocio,Asturias,"Si, pequeña",gasolina,uso particular habitual,Manual,Si,semanal,novato,2811,Volkswagen Golf,1.6TDI Last Edition,15890,2020,69.411km,115CV,Manual,"15,000-20,000",Diesel,4,5,Volkswagen
299,20000 - 35000,buen clima,montaña,Salud,Asturias,"Si, grande",diesel,viajes largos,Automatico,Si,diario,intermedio,2817,Volkswagen Golf,2.0TDI DSG,18590,2021,89.407km,115CV,Automatico,"15,000-20,000",Diesel,4,5,Volkswagen
4503,12000 - 20000,buen clima,ciudad,Comercio,Navarra,"Si, grande",diesel,uso particular habitual,Automatico,Si,ocasional,experto,2818,Volkswagen Golf,GTE 1.4 TSI,17590,2020,131.109km,204CV,Automatico,"15,000-20,000",Hibrido,4,5,Volkswagen
3195,35000-60000,buen clima,montaña,Industria Construccion y Manufactura,Asturias,"Si, grande",diesel,uso particular ocasional,Manual,No,semanal,experto,2821,Volkswagen Golf,Variant 1.5 TSI Evo Sport DSG7,16590,2019,55.971km,150CV,Automatico,"15,000-20,000",Gasolina,4,5,Volkswagen
3037,60000 - 100000,buen clima,playa,Comercio,Asturias,"Si, pequeña",electrico,uso particular ocasional,Manual,Si,diario,intermedio,2822,Volkswagen Golf,Variant 1.6TDI Advance,14790,2019,60.219km,115CV,Manual,"10,000-15,000",Diesel,4,5,Volkswagen
3358,20000 - 35000,buen clima,montaña,Energía,Asturias,"Si, pequeña",gasolina,uso particular habitual,Automatico,Si,diario,novato,2823,Volkswagen Golf,Variant 2.0TDI Advance,13590,2019,127.902km,150CV,Manual,"10,000-15,000",Diesel,4,5,Volkswagen
3182,35000-60000,nieve,playa,Otros,Extremadura,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,ocasional,novato,2824,Volkswagen Golf,Variant 2.0TDI Advance,13790,2019,116.813km,150CV,Manual,"10,000-15,000",Diesel,4,5,Volkswagen
220,12000 - 20000,nieve,ciudad,Transporte y Logística,Baleares,"Si, pequeña",hibrido,uso particular habitual,Manual,Si,semanal,novato,2825,Volkswagen Golf,Variant 2.0TDI Advance,14190,2019,132.606km,150CV,Manual,"10,000-15,000",Diesel,4,5,Volkswagen
3850,12000 - 20000,nieve,montaña,Servicios Financieros,Andalucía,"Si, pequeña",diesel,uso particular habitual,Manual,Si,diario,intermedio,2831,Volkswagen ID.3,1st Plus,19090,2020,54.563km,204CV,Automatico,"15,000-20,000",Electrico,4,5,Volkswagen
4933,35000-60000,buen clima,playa,Servicios Financieros,Castilla-La Mancha,"Si, pequeña",diesel,uso particular habitual,Automatico,Si,diario,novato,2836,Volkswagen ID.3,Business,19990,2020,42.120km,204CV,Automatico,"15,000-20,000",Electrico,4,5,Volkswagen
4616,12000 - 20000,buen clima,montaña,Servicios Financieros,Castilla-La Mancha,No,gasolina,uso particular ocasional,Manual,No,semanal,experto,2841,Volkswagen ID.3,Pro,19590,2020,39.862km,204CV,Automatico,"15,000-20,000",Electrico,4,5,Volkswagen
1508,100000,buen clima,montaña,Servicios Financieros,Andalucía,No,diesel,uso particular habitual,Manual,Si,diario,intermedio,2842,Volkswagen ID.3,Pro Performance,19590,2021,44.311km,204CV,Automatico,"15,000-20,000",Electrico,4,5,Volkswagen
1236,35000-60000,buen clima,montaña,Entretenimiento y Medios,Andalucía,"Si, pequeña",hibrido,uso particular habitual,Automatico,No,semanal,novato,2848,Volkswagen Passat,1.6TDI Edition,13290,2017,112.177km,120CV,Manual,"10,000-15,000",Diesel,4,5,Volkswagen
1540,20000 - 35000,buen clima,montaña,Tecnología,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Automatico,No,diario,intermedio,2851,Volkswagen Passat,2.0TDI EVO Executive DSG7,15690,2021,154.936km,122CV,Automatico,"15,000-20,000",Diesel,4,5,Volkswagen
151,60000 - 100000,nieve,ciudad,Comercio,Asturias,"Si, pequeña",electrico,uso particular ocasional,Automatico,No,diario,intermedio,2853,Volkswagen Passat,2.0TDI EVO Executive DSG7,19990,2020,81.725km,150CV,Automatico,"15,000-20,000",Diesel,4,5,Volkswagen
